experiment_domain,trial_id,repetition,random_seed,injected_failure_type,injected_severity,expected_root_cause,failure_detected,detected_failure_category,detection_correct,predicted_root_cause,classification_correct,classification_confidence,remediation_action,remediation_executed,human_approval_required,cycle_status,recovery_verified,input_record_count,output_record_count,quarantined_record_count,runtime_milliseconds,original_size_bytes,observed_size_bytes,regenerated_size_bytes,checksum_restored
dataframe,transformation_logic_error-medium-r005-s71047,5,71047,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.1611,,,,
dataframe,transformation_logic_error-medium-r006-s71048,6,71048,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.0432,,,,
dataframe,transformation_logic_error-medium-r007-s71049,7,71049,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.7589,,,,
dataframe,transformation_logic_error-medium-r008-s71050,8,71050,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.2699,,,,
dataframe,transformation_logic_error-medium-r009-s71051,9,71051,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8591,,,,
dataframe,transformation_logic_error-medium-r010-s71052,10,71052,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8313,,,,
dataframe,transformation_logic_error-medium-r011-s71053,11,71053,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.9331,,,,
dataframe,transformation_logic_error-medium-r012-s71054,12,71054,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8309,,,,
dataframe,transformation_logic_error-medium-r013-s71055,13,71055,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8228,,,,
dataframe,transformation_logic_error-medium-r014-s71056,14,71056,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7947,,,,
dataframe,transformation_logic_error-medium-r015-s71057,15,71057,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.862,,,,
dataframe,transformation_logic_error-medium-r016-s71058,16,71058,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.9081,,,,
dataframe,transformation_logic_error-medium-r017-s71059,17,71059,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6229,,,,
dataframe,transformation_logic_error-medium-r018-s71060,18,71060,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.1287,,,,
dataframe,transformation_logic_error-medium-r019-s71061,19,71061,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.084,,,,
dataframe,transformation_logic_error-medium-r020-s71062,20,71062,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7239,,,,
dataframe,transformation_logic_error-medium-r021-s71063,21,71063,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8396,,,,
dataframe,transformation_logic_error-medium-r022-s71064,22,71064,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7486,,,,
dataframe,transformation_logic_error-medium-r023-s71065,23,71065,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6089,,,,
dataframe,transformation_logic_error-medium-r024-s71066,24,71066,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8469,,,,
dataframe,transformation_logic_error-medium-r025-s71067,25,71067,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8489,,,,
dataframe,transformation_logic_error-medium-r026-s71068,26,71068,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6161,,,,
dataframe,transformation_logic_error-medium-r027-s71069,27,71069,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.1177,,,,
dataframe,transformation_logic_error-medium-r028-s71070,28,71070,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8453,,,,
dataframe,transformation_logic_error-medium-r029-s71071,29,71071,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7023,,,,
dataframe,transformation_logic_error-medium-r030-s71072,30,71072,transformation_logic_error,medium,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.1218,,,,
dataframe,transformation_logic_error-high-r001-s72043,1,72043,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7918,,,,
dataframe,transformation_logic_error-high-r002-s72044,2,72044,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.5557,,,,
dataframe,transformation_logic_error-high-r003-s72045,3,72045,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.0304,,,,
dataframe,transformation_logic_error-high-r004-s72046,4,72046,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.9716,,,,
dataframe,transformation_logic_error-high-r005-s72047,5,72047,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6424,,,,
dataframe,transformation_logic_error-high-r006-s72048,6,72048,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8751,,,,
dataframe,transformation_logic_error-high-r007-s72049,7,72049,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.905,,,,
dataframe,transformation_logic_error-high-r008-s72050,8,72050,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7886,,,,
dataframe,transformation_logic_error-high-r009-s72051,9,72051,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8109,,,,
dataframe,transformation_logic_error-high-r010-s72052,10,72052,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6954,,,,
dataframe,transformation_logic_error-high-r011-s72053,11,72053,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8727,,,,
dataframe,transformation_logic_error-high-r012-s72054,12,72054,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.734,,,,
dataframe,transformation_logic_error-high-r013-s72055,13,72055,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7305,,,,
dataframe,transformation_logic_error-high-r014-s72056,14,72056,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7957,,,,
dataframe,transformation_logic_error-high-r015-s72057,15,72057,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,8.041,,,,
dataframe,transformation_logic_error-high-r016-s72058,16,72058,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7685,,,,
dataframe,transformation_logic_error-high-r017-s72059,17,72059,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7935,,,,
dataframe,transformation_logic_error-high-r018-s72060,18,72060,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.8531,,,,
dataframe,transformation_logic_error-high-r019-s72061,19,72061,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7373,,,,
dataframe,transformation_logic_error-high-r020-s72062,20,72062,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.9956,,,,
dataframe,transformation_logic_error-high-r021-s72063,21,72063,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.7618,,,,
dataframe,transformation_logic_error-high-r022-s72064,22,72064,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.571,,,,
dataframe,transformation_logic_error-high-r023-s72065,23,72065,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6277,,,,
dataframe,transformation_logic_error-high-r024-s72066,24,72066,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.5672,,,,
dataframe,transformation_logic_error-high-r025-s72067,25,72067,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.4632,,,,
dataframe,transformation_logic_error-high-r026-s72068,26,72068,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.6612,,,,
dataframe,transformation_logic_error-high-r027-s72069,27,72069,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.5628,,,,
dataframe,transformation_logic_error-high-r028-s72070,28,72070,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.5533,,,,
dataframe,transformation_logic_error-high-r029-s72071,29,72071,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.5,,,,
dataframe,transformation_logic_error-high-r030-s72072,30,72072,transformation_logic_error,high,transformation_logic_error,True,transformation_logic_error,True,transformation_logic_error,True,1.0,recompute_derived_totals,True,False,recovered,True,10000.0,10000.0,0.0,7.603,,,,
artifact,artifact-healthy_control-low-r001-s43,1,43,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2051,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r002-s44,2,44,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.1291,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r003-s45,3,45,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.1333,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r004-s46,4,46,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.6479,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r005-s47,5,47,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.3832,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r006-s48,6,48,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.4238,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r007-s49,7,49,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.3625,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r008-s50,8,50,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.3648,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r009-s51,9,51,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2675,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r010-s52,10,52,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0287,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r011-s53,11,53,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.1498,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r012-s54,12,54,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,5.9932,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r013-s55,13,55,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0805,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r014-s56,14,56,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0193,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r015-s57,15,57,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0844,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r016-s58,16,58,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2425,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r017-s59,17,59,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.8086,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r018-s60,18,60,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0003,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r019-s61,19,61,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2128,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r020-s62,20,62,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0317,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r021-s63,21,63,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2913,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r022-s64,22,64,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0626,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r023-s65,23,65,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.3239,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r024-s66,24,66,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.1006,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r025-s67,25,67,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.3098,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r026-s68,26,68,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.1305,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r027-s69,27,69,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.2926,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r028-s70,28,70,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0366,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r029-s71,29,71,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,5.9408,4096.0,4096.0,4096.0,True
artifact,artifact-healthy_control-low-r030-s72,30,72,healthy_control,low,healthy_control,False,healthy_control,True,healthy_control,True,1.0,continue_pipeline,True,,healthy,True,,,,6.0,4096.0,4096.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r001-s10043,1,10043,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3383,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r002-s10044,2,10044,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,7.8767,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r003-s10045,3,10045,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,7.8642,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r004-s10046,4,10046,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.2353,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r005-s10047,5,10047,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.5393,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r006-s10048,6,10048,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3442,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r007-s10049,7,10049,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.2677,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r008-s10050,8,10050,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,9.3005,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r009-s10051,9,10051,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,9.5322,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r010-s10052,10,10052,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.6967,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r011-s10053,11,10053,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.436,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r012-s10054,12,10054,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.9084,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r013-s10055,13,10055,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.801,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r014-s10056,14,10056,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3191,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r015-s10057,15,10057,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3673,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r016-s10058,16,10058,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.5957,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r017-s10059,17,10059,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.2762,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r018-s10060,18,10060,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.0019,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r019-s10061,19,10061,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.4585,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r020-s10062,20,10062,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.2495,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r021-s10063,21,10063,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,7.9377,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r022-s10064,22,10064,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3144,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r023-s10065,23,10065,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.3265,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r024-s10066,24,10066,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.214,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r025-s10067,25,10067,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.5652,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r026-s10068,26,10068,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.9127,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r027-s10069,27,10069,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.5006,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r028-s10070,28,10070,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.8204,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r029-s10071,29,10071,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,8.8229,4096.0,3891.0,4096.0,True
artifact,artifact-output_artifact_corruption-low-r030-s10072,30,10072,output_artifact_corruption,low,output_artifact_corruption,True,output_artifact_corruption,True,output_artifact_corruption,True,1.0,regenerate_output_artifact,True,,recovered,True,,,,9.2265,4096.0,3891.0,4096.0,True
